0.15,0.41048009226698556
0.151,0.4157607389654238
0.152,0.4210724168092165
0.153,0.42641576791890823
0.154,0.4317914638942747
0.155,0.4372002079019746
0.156,0.44264273693624007
0.157,0.44811982427217195
0.158,0.4536322821337436
0.159,0.45918096460151736
0.16,0.4647667707884593
0.161,0.4703906483161596
0.162,0.476053597128361
0.163,0.4817566736840377
0.164,0.4875009955785693
0.16499999999999998,0.493287746648951
0.16599999999999998,0.49911818262772745
0.16699999999999998,0.5049936374207166
0.16799999999999998,0.5109155300959352
0.16899999999999998,0.5168853726859164
0.16999999999999998,0.5229047789233138
0.17099999999999999,0.5289754740511128
0.172,0.5350993058746547
0.173,0.5412782572542681
0.174,0.5475144602759798
0.175,0.5538102123853904
0.176,0.5601679948288067
0.177,0.5665904938193127
0.178,0.5730806249377774
0.179,0.5796415613956256
0.18,0.5862767669348229
0.181,0.5929900343316845
0.182,0.5997855307185046
0.183,0.6066678512606577
0.184,0.6136420831543122
0.185,0.6207138824806105
0.186,0.6278895672232687
0.187,0.6351762308115072
0.188,0.6425818820137303
0.189,0.65011561906861
0.19,0.6577878488918093
0.191,0.665610566501424
0.192,0.6735977162125012
0.193,0.6817656659064678
0.194,0.6901338409178099
0.195,0.6987255885738478
0.196,0.7075693851166137
0.197,0.7167005669615487
0.198,0.7261638949375422
0.199,0.7360175010405944
0.2,0.7463392552233731
0.201,0.757237658645503
0.202,0.76887195523116
0.20299999999999999,0.7814932822132082
0.204,0.7955423003362692
0.205,0.8119428034892107
0.206,0.8335290456225732
0.207,0.8682726415773665
