"{0.03, 1, 90.69342622607864}","{0.03, 2, 90.79536329501423}","{0.03, 3, 90.8550087409658}","{0.03, 4, 90.89733221323651}","{0.03, 5, 90.93016219963752}","{0.03, 6, 90.95698657092184}","{0.03, 7, 90.97966615662534}","{0.03, 8, 90.99931180282124}","{0.03, 9, 91.01664021027177}","{0.03, 10, 91.0321404667508}","{0.03, 11, 91.04616204219762}","{0.03, 12, 91.05896198430752}","{0.03, 13, 91.07073688279192}","{0.03, 14, 91.0816383360096}","{0.03, 15, 91.09178695682878}","{0.03, 16, 91.1012800713126}","{0.03, 17, 91.11019721284924}","{0.03, 18, 91.11860426465796}","{0.03, 19, 91.126556415538}","{0.03, 20, 91.13410035609525}","{0.03, 21, 91.14127593912791}","{0.03, 22, 91.1481171491247}","{0.03, 23, 91.15465460534456}","{0.03, 24, 91.16091331794178}","{0.03, 25, 91.1669163314198}","{0.03, 26, 91.17268371241639}","{0.03, 27, 91.17823325033667}","{0.03, 28, 91.1835807479462}","{0.03, 29, 91.18874053187714}","{0.03, 30, 91.19372519218084}","{0.03, 31, 91.19854612050159}","{0.03, 32, 91.20321415108853}","{0.03, 33, 91.20773826559262}","{0.03, 34, 91.21212720125125}","{0.03, 35, 91.21638861102495}","{0.03, 36, 91.22053022402343}","{0.03, 37, 91.22455808899163}","{0.03, 38, 91.22847843064255}","{0.03, 39, 91.23229684132549}","{0.03, 40, 91.23601849007895}","{0.03, 41, 91.23964815024799}","{0.03, 42, 91.24318988520116}","{0.03, 43, 91.24664894134585}","{0.03, 44, 91.25002802876719}","{0.03, 45, 91.25333107268854}","{0.03, 46, 91.25656109754073}","{0.03, 47, 91.25972236487634}","{0.03, 48, 91.2628166079428}","{0.03, 49, 91.26584698360743}","{0.03, 50, 91.26881607338439}","{0.03, 51, 91.27172630527396}","{0.03, 52, 91.27457996596074}","{0.03, 53, 91.27737921126717}","{0.03, 54, 91.28012600984322}","{0.03, 55, 91.28282247996344}","{0.03, 56, 91.28547025215612}","{0.03, 57, 91.28807110474216}","{0.03, 58, 91.2906264761004}","{0.03, 59, 91.29313850609623}","{0.03, 60, 91.29560807708202}","{0.03, 61, 91.29803660218805}","{0.03, 62, 91.30042594524468}","{0.03, 63, 91.302776839741}","{0.03, 64, 91.3050906646035}","{0.03, 65, 91.30736858097644}","{0.03, 66, 91.30961166691004}","{0.03, 67, 91.31182099763322}","{0.03, 68, 91.313997546407}","{0.03, 69, 91.31614228975207}","{0.03, 70, 91.31825613172836}","{0.03, 71, 91.32033968671075}","{0.03, 72, 91.32239459589952}","{0.03, 73, 91.324420856963}","{0.03, 74, 91.32641952699856}","{0.03, 75, 91.32839133007337}","{0.03, 76, 91.33033697918155}","{0.03, 77, 91.33225675788874}","{0.03, 78, 91.33415255217346}","{0.03, 79, 91.33602375642836}","{0.03, 80, 91.33787137727317}","{0.03, 81, 91.33969604955986}","{0.03, 82, 91.34149828798927}","{0.03, 83, 91.34327865278208}","{0.03, 84, 91.34503766714671}","{0.03, 85, 91.3467758222716}","{0.03, 86, 91.34849346732577}","{0.03, 87, 91.35019158440485}","{0.03, 88, 91.35187008363941}","{0.03, 89, 91.35352959168992}","{0.03, 90, 91.3551705329089}","{0.03, 91, 91.35679331766842}","{0.03, 92, 91.35839834269848}","{0.03, 93, 91.35998599097063}","{0.03, 94, 91.36155663269183}","{0.03, 95, 91.3631106259844}","{0.03, 96, 91.36464832004435}","{0.03, 97, 91.3661700554865}","{0.03, 98, 91.36767616532734}","{0.03, 99, 91.36916697222803}","{0.03, 100, 91.37064278625097}"
"{0.05, 1, 83.23966620226034}","{0.05, 2, 83.3603077053928}","{0.05, 3, 83.43115158895105}","{0.05, 4, 83.48153897237015}","{0.05, 5, 83.52069290265557}","{0.05, 6, 83.55272977962144}","{0.05, 7, 83.57984875624471}","{0.05, 8, 83.60336415361468}","{0.05, 9, 83.62412462271682}","{0.05, 10, 83.64271013841335}","{0.05, 11, 83.65953471085699}","{0.05, 12, 83.67490423776869}","{0.05, 13, 83.68905118937055}","{0.05, 14, 83.70215635963936}","{0.05, 15, 83.71436313971002}","{0.05, 16, 83.7257872441277}","{0.05, 17, 83.73652327751611}","{0.05, 18, 83.74664966251217}","{0.05, 19, 83.7562322382635}","{0.05, 20, 83.76532653510996}","{0.05, 21, 83.77398009104917}","{0.05, 22, 83.7822337864969}","{0.05, 23, 83.79012307464798}","{0.05, 24, 83.79767886741267}","{0.05, 25, 83.80492831207889}","{0.05, 26, 83.81189536407027}","{0.05, 27, 83.81860127134314}","{0.05, 28, 83.82506496775848}","{0.05, 29, 83.83130339920872}","{0.05, 30, 83.83733178899602}","{0.05, 31, 83.84316386591881}","{0.05, 32, 83.84881204110846}","{0.05, 33, 83.85428760696381}","{0.05, 34, 83.85960087754304}","{0.05, 35, 83.86476119169234}","{0.05, 36, 83.8697771261855}","{0.05, 37, 83.87465657840666}","{0.05, 38, 83.8794067827263}","{0.05, 39, 83.88403449907702}","{0.05, 40, 83.88854576661707}","{0.05, 41, 83.8929465626113}","{0.05, 42, 83.89724196790195}","{0.05, 43, 83.90143701326738}","{0.05, 44, 83.90553628254428}","{0.05, 45, 83.90954407061386}","{0.05, 46, 83.91346438028621}","{0.05, 47, 83.9173009326196}","{0.05, 48, 83.9210573591183}","{0.05, 49, 83.9247368270767}","{0.05, 50, 83.92834247852889}","{0.05, 51, 83.93187722720083}","{0.05, 52, 83.93534376602145}","{0.05, 53, 83.93874482788637}","{0.05, 54, 83.9420827268506}","{0.05, 55, 83.94535979945417}","{0.05, 56, 83.94857823656986}","{0.05, 57, 83.95174010723882}","{0.05, 58, 83.95484736997317}","{0.05, 59, 83.95790189238242}","{0.05, 60, 83.96090543426853}","{0.05, 61, 83.9638596753477}","{0.05, 62, 83.96676621965159}","{0.05, 63, 83.96962653317568}","{0.05, 64, 83.97244221430336}","{0.05, 65, 83.97521449848776}","{0.05, 66, 83.97794475373168}","{0.05, 67, 83.98063423974993}","{0.05, 68, 83.98328416035147}","{0.05, 69, 83.98589561307075}","{0.05, 70, 83.98846986058987}","{0.05, 71, 83.99100779332304}","{0.05, 72, 83.99351048589467}","{0.05, 73, 83.99597889707061}","{0.05, 74, 83.99841394286064}","{0.05, 75, 84.00081656622777}","{0.05, 76, 84.00318757316575}","{0.05, 77, 84.00552779810427}","{0.05, 78, 84.00783804987535}","{0.05, 79, 84.01011907239045}","{0.05, 80, 84.01237160404622}","{0.05, 81, 84.01459634323655}","{0.05, 82, 84.01679399097685}","{0.05, 83, 84.01896518035812}","{0.05, 84, 84.02111055002777}","{0.05, 85, 84.0232307089095}","{0.05, 86, 84.02532624276641}","{0.05, 87, 84.02739770111914}","{0.05, 88, 84.02944569775609}","{0.05, 89, 84.0314706919687}","{0.05, 90, 84.03347321954155}","{0.05, 91, 84.03545377521397}","{0.05, 92, 84.03741283763749}","{0.05, 93, 84.03935086987453}","{0.05, 94, 84.04126832018636}","{0.05, 95, 84.04316562270387}","{0.05, 96, 84.04504319776667}","{0.05, 97, 84.04690145290316}","{0.05, 98, 84.04874078312963}","{0.05, 99, 84.05056157134835}","{0.05, 100, 84.05236418909625}"
"{0.06999999999999999, 1, 78.18906057779213}","{0.06999999999999999, 2, 78.31897839416916}","{0.06999999999999999, 3, 78.39527668736434}","{0.06999999999999999, 4, 78.44954693348662}","{0.06999999999999999, 5, 78.49172022331364}","{0.06999999999999999, 6, 78.52622902237455}","{0.06999999999999999, 7, 78.5554414921937}","{0.06999999999999999, 8, 78.58077298342788}","{0.06999999999999999, 9, 78.60313740205719}","{0.06999999999999999, 10, 78.62315933497389}","{0.06999999999999999, 11, 78.64128464077432}","{0.06999999999999999, 12, 78.65784276521484}","{0.06999999999999999, 13, 78.67308406240508}","{0.06999999999999999, 14, 78.68720321166266}","{0.06999999999999999, 15, 78.70035478308802}","{0.06999999999999999, 16, 78.71266323589147}","{0.06999999999999999, 17, 78.7242305468604}","{0.06999999999999999, 18, 78.73514119756116}","{0.06999999999999999, 19, 78.74546600667199}","{0.06999999999999999, 20, 78.75526487801412}","{0.06999999999999999, 21, 78.76458898264448}","{0.06999999999999999, 22, 78.77348235617863}","{0.06999999999999999, 23, 78.78198317408007}","{0.06999999999999999, 24, 78.790124743033}","{0.06999999999999999, 25, 78.79793630028593}","{0.06999999999999999, 26, 78.80544364883511}","{0.06999999999999999, 27, 78.81266967572618}","{0.06999999999999999, 28, 78.81963477586923}","{0.06999999999999999, 29, 78.82635720139486}","{0.06999999999999999, 30, 78.83285335154747}","{0.06999999999999999, 31, 78.8391380156972}","{0.06999999999999999, 32, 78.84522457508488}","{0.06999999999999999, 33, 78.85112518224688}","{0.06999999999999999, 34, 78.85685091009202}","{0.06999999999999999, 35, 78.86241185518202}","{0.06999999999999999, 36, 78.86781726811324}","{0.06999999999999999, 37, 78.87307564465888}","{0.06999999999999999, 38, 78.87819479669503}","{0.06999999999999999, 39, 78.8831819435484}","{0.06999999999999999, 40, 78.88804372108858}","{0.06999999999999999, 41, 78.89278634426454}","{0.06999999999999999, 42, 78.89741549438807}","{0.06999999999999999, 43, 78.90193650869998}","{0.06999999999999999, 44, 78.90635433951587}","{0.06999999999999999, 45, 78.91067360908575}","{0.06999999999999999, 46, 78.91489863396643}","{0.06999999999999999, 47, 78.91903344817472}","{0.06999999999999999, 48, 78.9230818273375}","{0.06999999999999999, 49, 78.92704739158012}","{0.06999999999999999, 50, 78.93093339350008}","{0.06999999999999999, 51, 78.93474297096962}","{0.06999999999999999, 52, 78.93847916574595}","{0.06999999999999999, 53, 78.94214469722591}","{0.06999999999999999, 54, 78.94574220509931}","{0.06999999999999999, 55, 78.94927418208}","{0.06999999999999999, 56, 78.9527429824302}","{0.06999999999999999, 57, 78.9561507971934}","{0.06999999999999999, 58, 78.95949985083665}","{0.06999999999999999, 59, 78.9627920364058}","{0.06999999999999999, 60, 78.96602929387647}","{0.06999999999999999, 61, 78.96921343264496}","{0.06999999999999999, 62, 78.97234617495187}","{0.06999999999999999, 63, 78.9754291499789}","{0.06999999999999999, 64, 78.97846394589561}","{0.06999999999999999, 65, 78.9814519869463}","{0.06999999999999999, 66, 78.98439481909918}","{0.06999999999999999, 67, 78.98729364451859}","{0.06999999999999999, 68, 78.99014991540479}","{0.06999999999999999, 69, 78.99296474587648}","{0.06999999999999999, 70, 78.99573939061354}","{0.06999999999999999, 71, 78.99847495672644}","{0.06999999999999999, 72, 79.00117254419335}","{0.06999999999999999, 73, 79.00383319550988}","{0.06999999999999999, 74, 79.00645790987588}","{0.06999999999999999, 75, 79.00904765680653}","{0.06999999999999999, 76, 79.01160335112705}","{0.06999999999999999, 77, 79.01412588173484}","{0.06999999999999999, 78, 79.01661610399297}","{0.06999999999999999, 79, 79.0190748355236}","{0.06999999999999999, 80, 79.02150286649785}","{0.06999999999999999, 81, 79.02390095586742}","{0.06999999999999999, 82, 79.02626980001408}","{0.06999999999999999, 83, 79.02861021826624}","{0.06999999999999999, 84, 79.03092277481095}","{0.06999999999999999, 85, 79.03320816491136}","{0.06999999999999999, 86, 79.03546702140434}","{0.06999999999999999, 87, 79.03769995241414}","{0.06999999999999999, 88, 79.03990752554277}","{0.06999999999999999, 89, 79.04209040148243}","{0.06999999999999999, 90, 79.04424903340214}","{0.06999999999999999, 91, 79.04638398855457}","{0.06999999999999999, 92, 79.04849578249636}","{0.06999999999999999, 93, 79.05058491426733}","{0.06999999999999999, 94, 79.05265186681646}","{0.06999999999999999, 95, 79.05469710792961}","{0.06999999999999999, 96, 79.05672109051245}","{0.06999999999999999, 97, 79.05872425371999}","{0.06999999999999999, 98, 79.06070702292455}","{0.06999999999999999, 99, 79.06266981086111}","{0.06999999999999999, 100, 79.06461301763913}"
"{0.09, 1, 74.36343607828415}","{0.09, 2, 74.50137112309721}","{0.09, 3, 74.58237569555465}","{0.09, 4, 74.63999261068683}","{0.09, 5, 74.68476603741482}","{0.09, 6, 74.72140214062924}","{0.09, 7, 74.75241520472548}","{0.09, 8, 74.77930791203833}","{0.09, 9, 74.80305057341839}","{0.09, 10, 74.82430626576532}","{0.09, 11, 74.84354843300525}","{0.09, 12, 74.86112676686456}","{0.09, 13, 74.87730706967076}","{0.09, 14, 74.89229612267918}","{0.09, 15, 74.90625784960862}","{0.09, 16, 74.91932452399811}","{0.09, 17, 74.93160437547341}","{0.09, 18, 74.9431870985205}","{0.09, 19, 74.95414785901033}","{0.09, 20, 74.96455027346343}","{0.09, 21, 74.97444866137171}","{0.09, 22, 74.98388977371773}","{0.09, 23, 74.9929141376435}","{0.09, 24, 75.00155711478104}","{0.09, 25, 75.00984974411313}","{0.09, 26, 75.01781941952808}","{0.09, 27, 75.02549043848806}","{0.09, 28, 75.03288444464245}","{0.09, 29, 75.0400208404071}","{0.09, 30, 75.04691701020806}","{0.09, 31, 75.0535886648472}","{0.09, 32, 75.06005001151628}","{0.09, 33, 75.06631395030809}","{0.09, 34, 75.07239222785314}","{0.09, 35, 75.07829557153715}","{0.09, 36, 75.08403380290017}","{0.09, 37, 75.08961594205574}","{0.09, 38, 75.09505028295648}","{0.09, 39, 75.10034447816737}","{0.09, 40, 75.10550560058492}","{0.09, 41, 75.11054019846674}","{0.09, 42, 75.11545434921977}","{0.09, 43, 75.12025370127297}","{0.09, 44, 75.12494351465634}","{0.09, 45, 75.12952869064128}","{0.09, 46, 75.13401382797717}","{0.09, 47, 75.13840319950553}","{0.09, 48, 75.14270082848412}","{0.09, 49, 75.14691048502006}","{0.09, 50, 75.15103571127649}","{0.09, 51, 75.1550798393658}","{0.09, 52, 75.15904600778744}","{0.09, 53, 75.16293717608576}","{0.09, 54, 75.16675612637665}","{0.09, 55, 75.17050553411457}","{0.09, 56, 75.17418786349701}","{0.09, 57, 75.1778054905349}","{0.09, 58, 75.18136065832176}","{0.09, 59, 75.18485549455893}","{0.09, 60, 75.18829202063739}","{0.09, 61, 75.19167215680716}","{0.09, 62, 75.194997730532}","{0.09, 63, 75.19827048176056}","{0.09, 64, 75.20149206773716}","{0.09, 65, 75.20466407090728}","{0.09, 66, 75.20778799716848}","{0.09, 67, 75.21086529142714}","{0.09, 68, 75.21389732637064}","{0.09, 69, 75.21688542150254}","{0.09, 70, 75.21983083517335}","{0.09, 71, 75.22273477457325}","{0.09, 72, 75.22559839556125}","{0.09, 73, 75.22842280558189}","{0.09, 74, 75.23120907032167}","{0.09, 75, 75.23395820770887}","{0.09, 76, 75.23667119784126}","{0.09, 77, 75.23934898440449}","{0.09, 78, 75.24199247064948}","{0.09, 79, 75.24460252798771}","{0.09, 80, 75.24717999176771}","{0.09, 81, 75.24972567678509}","{0.09, 82, 75.25224035217738}","{0.09, 83, 75.25472476968346}","{0.09, 84, 75.25717965123654}","{0.09, 85, 75.25960569111926}","{0.09, 86, 75.26200356932209}","{0.09, 87, 75.26437392668534}","{0.09, 88, 75.26671739264127}","{0.09, 89, 75.26903457279313}","{0.09, 90, 75.27132605234249}","{0.09, 91, 75.27359239724548}","{0.09, 92, 75.27583415486029}","{0.09, 93, 75.27805185469839}","{0.09, 94, 75.280246009168}","{0.09, 95, 75.2824171144947}","{0.09, 96, 75.2845656514995}","{0.09, 97, 75.28669208683314}","{0.09, 98, 75.28879687320325}","{0.09, 99, 75.2908804496613}","{0.09, 100, 75.29294324146406}"
"{0.11, 1, 71.2699487873537}","{0.11, 2, 71.41519186708344}","{0.11, 3, 71.50048354347}","{0.11, 4, 71.56114774594812}","{0.11, 5, 71.60828803254293}","{0.11, 6, 71.64686009147992}","{0.11, 7, 71.67951145971567}","{0.11, 8, 71.70782443392216}","{0.11, 9, 71.73282068950918}","{0.11, 10, 71.75519848505981}","{0.11, 11, 71.77545621372585}","{0.11, 12, 71.79396216750969}","{0.11, 13, 71.8109962026477}","{0.11, 14, 71.82677598882854}","{0.11, 15, 71.84147417496631}","{0.11, 16, 71.85523000853368}","{0.11, 17, 71.86815745229933}","{0.11, 18, 71.88035094425318}","{0.11, 19, 71.89188960943946}","{0.11, 20, 71.90284044954038}","{0.11, 21, 71.9132606372945}","{0.11, 22, 71.92319940419168}","{0.11, 23, 71.93269941454697}","{0.11, 24, 71.94179790406193}","{0.11, 25, 71.95052754802502}","{0.11, 26, 71.95891717556074}","{0.11, 27, 71.96699240794605}","{0.11, 28, 71.97477600183872}","{0.11, 29, 71.98228837031017}","{0.11, 30, 71.98954784496055}","{0.11, 31, 71.99657095459176}","{0.11, 32, 72.00337265882337}","{0.11, 33, 72.0099665385214}","{0.11, 34, 72.0163649608236}","{0.11, 35, 72.02257921952567}","{0.11, 36, 72.02861965597579}","{0.11, 37, 72.03449575912025}","{0.11, 38, 72.04021627649534}","{0.11, 39, 72.04578925168813}","{0.11, 40, 72.05122213412567}","{0.11, 41, 72.05652181886518}","{0.11, 42, 72.06169470343848}","{0.11, 43, 72.06674673434225}","{0.11, 44, 72.07168345071435}","{0.11, 45, 72.07651001625796}","{0.11, 46, 72.08123125682917}","{0.11, 47, 72.08585168706279}","{0.11, 48, 72.09037553710567}","{0.11, 49, 72.09480677606714}","{0.11, 50, 72.09914913309588}","{0.11, 51, 72.10340611615652}","{0.11, 52, 72.10758102928749}","{0.11, 53, 72.1116769881784}","{0.11, 54, 72.11569693424627}","{0.11, 55, 72.11964364731749}","{0.11, 56, 72.12351975070789}","{0.11, 57, 72.12732775471076}","{0.11, 58, 72.13107000065811}","{0.11, 59, 72.13474873507214}","{0.11, 60, 72.1383660850901}","{0.11, 61, 72.1419240738834}","{0.11, 62, 72.14542462419966}","{0.11, 63, 72.14886956796171}","{0.11, 64, 72.15226065050011}","{0.11, 65, 72.15559953598412}","{0.11, 66, 72.15888781286414}","{0.11, 67, 72.1621269976056}","{0.11, 68, 72.1653185399653}","{0.11, 69, 72.16846382586542}","{0.11, 70, 72.17156418188735}","{0.11, 71, 72.17462087808649}","{0.11, 72, 72.17763513063683}","{0.11, 73, 72.18060810873779}","{0.11, 74, 72.18354092909892}","{0.11, 75, 72.18643466510389}","{0.11, 76, 72.18929035355197}","{0.11, 77, 72.19210898055124}","{0.11, 78, 72.19489150064625}","{0.11, 79, 72.19763883114025}","{0.11, 80, 72.20035185353632}","{0.11, 81, 72.20303141740514}","{0.11, 82, 72.20567834084613}","{0.11, 83, 72.2082934094894}","{0.11, 84, 72.21087739260662}","{0.11, 85, 72.21343101425242}","{0.11, 86, 72.21595498517077}","{0.11, 87, 72.21844998848255}","{0.11, 88, 72.22091668388663}","{0.11, 89, 72.22335570844017}","{0.11, 90, 72.22576767589396}","{0.11, 91, 72.22815319234363}","{0.11, 92, 72.230512822542}","{0.11, 93, 72.23284712815367}","{0.11, 94, 72.23515664897455}","{0.11, 95, 72.23744190768511}","{0.11, 96, 72.23970341056712}","{0.11, 97, 72.24194164824749}","{0.11, 98, 72.2441570962148}","{0.11, 99, 72.24635021560177}","{0.11, 100, 72.24852145360795}"
"{0.13, 1, 68.66398989716339}","{0.13, 2, 68.81609249263099}","{0.13, 3, 68.90540172983432}","{0.13, 4, 68.96891940236206}","{0.13, 5, 69.01827488977207}","{0.13, 6, 69.05865819347711}","{0.13, 7, 69.09284188885931}","{0.13, 8, 69.12248294482893}","{0.13, 9, 69.14865122471578}","{0.13, 10, 69.17207787111714}","{0.13, 11, 69.19328478562669}","{0.13, 12, 69.21265759185579}","{0.13, 13, 69.23048932316128}","{0.13, 14, 69.24700789189804}","{0.13, 15, 69.26239406926196}","{0.13, 16, 69.2767936570771}","{0.13, 17, 69.29032596744983}","{0.13, 18, 69.30308987762912}","{0.13, 19, 69.31516824762734}","{0.13, 20, 69.3266312048416}","{0.13, 21, 69.33753862771236}","{0.13, 22, 69.3479420503423}","{0.13, 23, 69.3578861461361}","{0.13, 24, 69.36740989371869}","{0.13, 25, 69.37654750702545}","{0.13, 26, 69.38532918232745}","{0.13, 27, 69.39378170043996}","{0.13, 28, 69.40192892779571}","{0.13, 29, 69.40979222256246}","{0.13, 30, 69.41739077293906}","{0.13, 31, 69.42474189055088}","{0.13, 32, 69.43186123056448}","{0.13, 33, 69.43876301284983}","{0.13, 34, 69.44546018457623}","{0.13, 35, 69.4519645692117}","{0.13, 36, 69.45828698864752}","{0.13, 37, 69.46443739435927}","{0.13, 38, 69.47042491787337}","{0.13, 39, 69.47625799594395}","{0.13, 40, 69.48194442657775}","{0.13, 41, 69.48749142385455}","{0.13, 42, 69.49290568793585}","{0.13, 43, 69.49819344301443}","{0.13, 44, 69.50336048635643}","{0.13, 45, 69.5084122264647}","{0.13, 46, 69.51335371349795}","{0.13, 47, 69.51818967406989}","{0.13, 48, 69.52292453657145}","{0.13, 49, 69.52756245599065}","{0.13, 50, 69.53210733609195}","{0.13, 51, 69.53656284918402}","{0.13, 52, 69.54093245412949}","{0.13, 53, 69.54521941256623}","{0.13, 54, 69.54942680364027}","{0.13, 55, 69.5535575352241}","{0.13, 56, 69.5576143667507}","{0.13, 57, 69.5615998991129}","{0.13, 58, 69.56551660579562}","{0.13, 59, 69.56936683096308}","{0.13, 60, 69.57315280427069}","{0.13, 61, 69.57687663991977}","{0.13, 62, 69.580540352415}","{0.13, 63, 69.58414585963286}","{0.13, 64, 69.58769498575045}","{0.13, 65, 69.5911894799179}","{0.13, 66, 69.59463099294612}","{0.13, 67, 69.59802112971583}","{0.13, 68, 69.60136139032848}","{0.13, 69, 69.6046532377496}","{0.13, 70, 69.60789805329082}","{0.13, 71, 69.61109716952483}","{0.13, 72, 69.61425185967305}","{0.13, 73, 69.61736334178254}","{0.13, 74, 69.62043279793026}","{0.13, 75, 69.6234613420901}","{0.13, 76, 69.62645005489716}","{0.13, 77, 69.62939998245416}","{0.13, 78, 69.63231211389618}","{0.13, 79, 69.63518741145886}","{0.13, 80, 69.63802678866953}","{0.13, 81, 69.64083116510487}","{0.13, 82, 69.64360136642925}","{0.13, 83, 69.64633822831584}","{0.13, 84, 69.64904254600123}","{0.13, 85, 69.65171507811262}","{0.13, 86, 69.65435659547722}","{0.13, 87, 69.65696778197274}","{0.13, 88, 69.65954933880785}","{0.13, 89, 69.66210193322867}","{0.13, 90, 69.66462621021066}","{0.13, 91, 69.66712279324963}","{0.13, 92, 69.66959228531239}","{0.13, 93, 69.67203526940237}","{0.13, 94, 69.67445230946372}","{0.13, 95, 69.67684396424995}","{0.13, 96, 69.67921074838172}","{0.13, 97, 69.68155318124465}","{0.13, 98, 69.68387176059711}","{0.13, 99, 69.6861669690709}","{0.13, 100, 69.68843927479264}"
"{0.15000000000000002, 1, 66.40571790753464}","{0.15000000000000002, 2, 66.56460972985586}","{0.15000000000000002, 3, 66.65783171996006}","{0.15000000000000002, 4, 66.7241101019995}","{0.15000000000000002, 5, 66.77560089356295}","{0.15000000000000002, 6, 66.81772594418263}","{0.15000000000000002, 7, 66.85338068953644}","{0.15000000000000002, 8, 66.88429510656013}","{0.15000000000000002, 9, 66.9115860058249}","{0.15000000000000002, 10, 66.93601650903382}","{0.15000000000000002, 11, 66.95813128718892}","{0.15000000000000002, 12, 66.97833275197911}","{0.15000000000000002, 13, 66.9969266716393}","{0.15000000000000002, 14, 67.01415084798015}","{0.15000000000000002, 15, 67.03019388562734}","{0.15000000000000002, 16, 67.04520789859892}","{0.15000000000000002, 17, 67.05931735701512}","{0.15000000000000002, 18, 67.07262540923655}","{0.15000000000000002, 19, 67.08521849476696}","{0.15000000000000002, 20, 67.09716976318997}","{0.15000000000000002, 21, 67.10854167448319}","{0.15000000000000002, 22, 67.11938798305256}","{0.15000000000000002, 23, 67.1297552856655}","{0.15000000000000002, 24, 67.13968423832844}","{0.15000000000000002, 25, 67.14921052619425}","{0.15000000000000002, 26, 67.15836564239278}","{0.15000000000000002, 27, 67.16717752032055}","{0.15000000000000002, 28, 67.17567105095483}","{0.15000000000000002, 29, 67.18386850943104}","{0.15000000000000002, 30, 67.19178990945308}","{0.15000000000000002, 31, 67.19945329946623}","{0.15000000000000002, 32, 67.20687501169762}","{0.15000000000000002, 33, 67.21406987396412}","{0.15000000000000002, 34, 67.2210513897372}","{0.15000000000000002, 35, 67.2278318879134}","{0.15000000000000002, 36, 67.23442265839708}","{0.15000000000000002, 37, 67.24083406538908}","{0.15000000000000002, 38, 67.24707564473077}","{0.15000000000000002, 39, 67.25315619274208}","{0.15000000000000002, 40, 67.25908383353088}","{0.15000000000000002, 41, 67.26486610136381}","{0.15000000000000002, 42, 67.27050997350362}","{0.15000000000000002, 43, 67.27602194445807}","{0.15000000000000002, 44, 67.28140805907239}","{0.15000000000000002, 45, 67.28667395584598}","{0.15000000000000002, 46, 67.29182490208248}","{0.15000000000000002, 47, 67.2968658251273}","{0.15000000000000002, 48, 67.30180134077249}","{0.15000000000000002, 49, 67.30663579339051}","{0.15000000000000002, 50, 67.31137323938728}","{0.15000000000000002, 51, 67.31601750781087}","{0.15000000000000002, 52, 67.32057221963719}","{0.15000000000000002, 53, 67.32504076402914}","{0.15000000000000002, 54, 67.32942635316142}","{0.15000000000000002, 55, 67.33373202222683}","{0.15000000000000002, 56, 67.33796064190643}","{0.15000000000000002, 57, 67.34211492438475}","{0.15000000000000002, 58, 67.34619746550729}","{0.15000000000000002, 59, 67.35021069151885}","{0.15000000000000002, 60, 67.35415693063511}","{0.15000000000000002, 61, 67.35803838999814}","{0.15000000000000002, 62, 67.36185716945417}","{0.15000000000000002, 63, 67.36561526665473}","{0.15000000000000002, 64, 67.3693145905252}","{0.15000000000000002, 65, 67.37295694701389}","{0.15000000000000002, 66, 67.37654409051449}","{0.15000000000000002, 67, 67.38007765026639}","{0.15000000000000002, 68, 67.38355923450595}","{0.15000000000000002, 69, 67.38699033493072}","{0.15000000000000002, 70, 67.39037241020661}","{0.15000000000000002, 71, 67.39370684211875}","{0.15000000000000002, 72, 67.39699496047417}","{0.15000000000000002, 73, 67.40023803847573}","{0.15000000000000002, 74, 67.40343729727613}","{0.15000000000000002, 75, 67.40659391042735}","{0.15000000000000002, 76, 67.40970900270023}","{0.15000000000000002, 77, 67.41278365623724}","{0.15000000000000002, 78, 67.41581891146207}","{0.15000000000000002, 79, 67.41881576842988}","{0.15000000000000002, 80, 67.42177519000934}","{0.15000000000000002, 81, 67.42469810301013}","{0.15000000000000002, 82, 67.42758539414737}","{0.15000000000000002, 83, 67.43043794330669}","{0.15000000000000002, 84, 67.43325656046589}","{0.15000000000000002, 85, 67.43604205248883}","{0.15000000000000002, 86, 67.43879519159161}","{0.15000000000000002, 87, 67.44151672283299}","{0.15000000000000002, 88, 67.44420736214606}","{0.15000000000000002, 89, 67.446867820554}","{0.15000000000000002, 90, 67.4494987539952}","{0.15000000000000002, 91, 67.45210081827386}","{0.15000000000000002, 92, 67.4546746422988}","{0.15000000000000002, 93, 67.45722083459083}","{0.15000000000000002, 94, 67.45973998421431}","{0.15000000000000002, 95, 67.4622326615415}","{0.15000000000000002, 96, 67.46469941909578}","{0.15000000000000002, 97, 67.46714079225305}","{0.15000000000000002, 98, 67.46955729995179}","{0.15000000000000002, 99, 67.47194944535562}","{0.15000000000000002, 100, 67.47431771649744}"
