0.1,0.16411571873769096
0.6,2.687521484891896
1.1,9.074546194601362
1.6,19.20555816544606
2.1,33.08698721457115
2.6,50.71960392508991
3.1,72.10360780069328
3.6,97.23907182732925
4.1,126.12602868067842
4.6,158.7644950810756
5.1,195.15448044007059
5.6,235.29599044805008
6.1,279.1890287425856
6.6,326.8335977550776
7.1,378.22969917119224
7.6,433.3773341957573
8.1,492.27650371243965
8.6,554.9272083838657
9.1,621.3294487165418
9.6,691.4832251042008
10.1,765.3885378574845
10.6,843.0453872247322
11.1,924.4537734068333
11.6,1009.61369656803
12.1,1098.5251568438991
12.6,1191.1881543473366
13.1,1287.6026891731065
13.6,1387.7687614013375
14.1,1491.686371100238
14.6,1599.3555183282344
15.1,1710.7762031356597
15.6,1825.9484255661105
16.1,1944.8721856575341
16.6,2067.5474834431125
17.1,2193.9743189519904
17.6,2324.152692209872
18.1,2458.082603239507
18.6,2595.7640520611126
19.1,2737.1970386927064
19.6,2882.381563150405
