0.1,0.000022774855548810537
0.6,2.7419800569173316
1.1,9.138014296185952
1.6,19.320692640764424
2.1,33.27820701640978
2.6,51.009087868029766
3.1,72.5129506924083
3.6,97.78965408787812
4.1,126.83913454747628
4.6,159.66135950389832
5.1,196.25631059669917
5.6,236.62397671144453
6.1,280.7643507364723
6.6,328.6774279145757
7.1,380.3632049455125
7.6,435.82167946916337
8.1,495.0528497537238
8.6,558.0567145000667
9.1,624.8332727147987
9.6,695.3825236254687
10.1,769.7044666224726
10.6,847.7991012183485
11.1,929.6664270186853
11.6,1015.3064437009606
12.1,1104.719150998892
12.6,1197.9045486907066
13.1,1294.862636590222
13.6,1395.59341453999
14.1,1500.096882405964
14.6,1608.3730400733111
15.1,1720.4218874430894
15.6,1836.2434244295985
16.1,1955.837650958231
16.6,2079.2045669637387
17.1,2206.3441723888113
17.6,2337.2564671829045
18.1,2471.94145130127
18.6,2610.39912470415
19.1,2752.629487356099
19.6,2898.6325392254166
